# Integration weights for the "1d Gauss, m=80" formula (Table 2) over the reference triangle [(0, 0), (1, 0), (0, 1)].
# The integration point coordinates (x_i, y_i, z_i) are barycentric i.e. x_i + y_i + z_i = 1.
# For the reference triangle, \int f(r) dr is approximated by \sum_i w_i f((y_i, z_i))
# 
# w_i x_i y_i z_i
2.295510145842707735e-08 6.704187186046262070e-05 1.807203494534503907e-03 9.981257546336050890e-01
3.807092824750323807e-09 2.000750888919711201e-05 5.393292128951232556e-04 9.994406632782156796e-01
3.694063813710846825e-06 2.887225589433312090e-02 9.709073924796286503e-01 2.203516260382287761e-04
8.585602808009751500e-06 2.884510121463984555e-02 9.699942432144215143e-01 1.160655570938640135e-03
1.345215998364005868e-05 2.879629073597550493e-02 9.683528593634639359e-01 2.850849900560559202e-03
1.826886701615388080e-05 2.872588701353839813e-02 9.659853445138316674e-01 5.288768472629934436e-03
2.301724411444897508e-05 2.863399461002330559e-02 9.628952148678497913e-01 8.470790522126903088e-03
2.767957658223763683e-05 2.852075142213589265e-02 9.590871075737665841e-01 1.239214100409752328e-02
3.223865393154797530e-05 2.838632767224219533e-02 9.545667468172532866e-01 1.704692551050451810e-02
3.667780722540434643e-05 2.823092550300271286e-02 9.493409301898945163e-01 2.242814430710277085e-02
4.098098234681733218e-05 2.805477863362348945e-02 9.434175171296779183e-01 2.852770423669859223e-02
4.513281749105364527e-05 2.785815199510616180e-02 9.368054166553120288e-01 3.533643134958180942e-02
4.911871870010267225e-05 2.764134132662265930e-02 9.295145737932428709e-01 4.284408488013446981e-02
5.292493162574181902e-05 2.740467272844976376e-02 9.215559545438596345e-01 5.103937272769060174e-02
5.653860870963165657e-05 2.714850217040426505e-02 9.129415293513031271e-01 5.990996847829260785e-02
5.994787126297844426e-05 2.687321495587813303e-02 9.036842550802285379e-01 6.944252996389332910e-02
6.314186604401196036e-05 2.657922514200439235e-02 8.937980555172850838e-01 7.962271934071052382e-02
6.611081599400813749e-05 2.626697491670204609e-02 8.832978004225996438e-01 9.043522466069831012e-02
6.884606483911013945e-05 2.593693393348017739e-02 8.721992831607671137e-01 1.018637829057527089e-01
7.134011530657257663e-05 2.558959860497073135e-02 8.605191969439749400e-01 1.138912044510543287e-01
7.358666074416513460e-05 2.522549135623564087e-02 8.482751097224490167e-01 1.264993989213153425e-01
7.558060997164352572e-05 2.484515983896240510e-02 8.354854377596838688e-01 1.396694024013537261e-01
7.731810523386732268e-05 2.444917610772684435e-02 8.221694179320228058e-01 1.533814059602503499e-01
7.879653316626699115e-05 2.403813575955560111e-02 8.083470787941505753e-01 1.676147854462938236e-01
8.001452872490810383e-05 2.361265703808296257e-02 7.940392104539507612e-01 1.823481325079662763e-01
8.097197207511989622e-05 2.317337990364720657e-02 7.792673333019993764e-01 1.975592867943534170e-01
8.166997847434192214e-05 2.272096507072601801e-02 7.640536656427006079e-01 2.132253692865733741e-01
8.211088122629386585e-05 2.225609301415454322e-02 7.484210902757358896e-01 2.293228167101095671e-01
8.229820782449866234e-05 2.177946294562477236e-02 7.323931200780758877e-01 2.458274169762993400e-01
8.223664944338651001e-05 2.129179176200302059e-02 7.159938626383172133e-01 2.627143455996797661e-01
8.193202397443555621e-05 2.079381296704685411e-02 6.992479839965324295e-01 2.799582030364207164e-01
8.139123284280031867e-05 2.028627556814532884e-02 6.821806715441652846e-01 2.975330528876893865e-01
8.062221187645888414e-05 1.976994294973988264e-02 6.648175961397729816e-01 3.154124609104871357e-01
7.963387653482133038e-05 1.924559172512052552e-02 6.471848734975952366e-01 3.335695347772842378e-01
7.843606183679140348e-05 1.871401056832522336e-02 6.293090249070214526e-01 3.519769645246533241e-01
7.703945735926590304e-05 1.817599902789923672e-02 6.112169373420384133e-01 3.706070636300623500e-01
7.545553770580128660e-05 1.763236632429765471e-02 5.929358230206570601e-01 3.894318106550452852e-01
7.369648887150032275e-05 1.708393013274051020e-02 5.744931784751469150e-01 4.084228913921125748e-01
7.177513095392044689e-05 1.653151535335145583e-02 5.559167431946172577e-01 4.275517414520312864e-01
6.970483768086241502e-05 1.597595287042941070e-02 5.372344579022126920e-01 4.467895892273578973e-01
6.749945324405499784e-05 1.541807830272029500e-02 5.184744225295863096e-01 4.661074991676933954e-01
6.517320694304126999e-05 1.485873074656579584e-02 4.996648539519379928e-01 4.854764153014962669e-01
6.274062615574854717e-05 1.429875151382331566e-02 4.808340435471518126e-01 5.048672049390248162e-01
6.021644816133667579e-05 1.373898286645336420e-02 4.620103146428757857e-01 5.242507024906708502e-01
5.761553134684495775e-05 1.318026674967676115e-02 4.432219799155471818e-01 5.435977533347760016e-01
5.495276633189626763e-05 1.262344352560995642e-02 4.244972988054389051e-01 5.628792576689510829e-01
5.224298754523355520e-05 1.206935070927983578e-02 4.058644350117794342e-01 5.820662142789406746e-01
4.950088578317946134e-05 1.151882170892226664e-02 3.873514141318773474e-01 6.011297641592003860e-01
4.674092227323145495e-05 1.097268457245648143e-02 3.689860815079652467e-01 6.200412339195782163e-01
4.397724475599325321e-05 1.043176074202378789e-02 3.507960603451664161e-01 6.387721789128097960e-01
4.122360608554069783e-05 9.896863818458778717e-03 3.328087101635780476e-01 6.572944260179631737e-01
3.849328583222414677e-05 9.368798337558770228e-03 3.150510856469639354e-01 6.755801160154772944e-01
3.579901535291133248e-05 8.848358559984337290e-03 2.975498959499531249e-01 6.936017454900624823e-01
3.315290677187960553e-05 8.336327276617594428e-03 2.803314645249496140e-01 7.113322081984327916e-01
3.056638629113344458e-05 7.833474631169456970e-03 2.634216895291798810e-01 7.287448358396506620e-01
2.805013222196700166e-05 7.340556961812683134e-03 2.468460048714293809e-01 7.458134381667579360e-01
2.561401810030684606e-05 6.858315663577307930e-03 2.306293419570602521e-01 7.625123423793624955e-01
2.326706121691038878e-05 6.387476073223319339e-03 2.147960921888512065e-01 7.788164317379254742e-01
2.101737686006741626e-05 5.928746378268012762e-03 1.993700702800641489e-01 7.947011833416678384e-01
1.887213853324929623e-05 5.482816551805269611e-03 1.843744784349242161e-01 8.101427050132705698e-01
1.683754437338939891e-05 5.050357314724251978e-03 1.698318714503966320e-01 8.251177712348791715e-01
1.491878995737245319e-05 4.632019126884712179e-03 1.557641227917359039e-01 8.396038580813793839e-01
1.312004764513172092e-05 4.228431208768812510e-03 1.421923916929159759e-01 8.535791770983152116e-01
1.144445256762925047e-05 3.840200595080278667e-03 1.291370913313342750e-01 8.670227080735853908e-01
9.894095327347661654e-06 3.467911221716635239e-03 1.166178581247823143e-01 8.799142306535010505e-01
8.470021437801268554e-06 3.112123047486647920e-03 1.046535221968581397e-01 8.922343547556552679e-01
7.172237487371216268e-06 2.773371211898911781e-03 9.326207905532069020e-02 9.039645497327803980e-01
5.999723971666461774e-06 2.452165230289460318e-03 8.246066252609052238e-02 9.150871722436200173e-01
4.950454697874529079e-06 2.148988227505310711e-03 7.226551898378119621e-02 9.255854927887134931e-01
4.021422624438454809e-06 1.864296211303795303e-03 6.269198291782213106e-02 9.354437208708741291e-01
3.208671960120482193e-06 1.598517386578790500e-03 5.375445387144461851e-02 9.446470287419765910e-01
2.507336308326560535e-06 1.352051511471441536e-03 4.546637478917825437e-02 9.531815736993503041e-01
1.911682605698596090e-06 1.125269296389341811e-03 3.784021180725161138e-02 9.610345188963590468e-01
1.415160568657955629e-06 9.185118469474673475e-04 3.088743552097977796e-02 9.681940526320726992e-01
1.010457328015305361e-06 7.320901519028977233e-04 2.461850376518776029e-02 9.746494060829092865e-01
6.895569001576565150e-07 5.662846173924984683e-04 1.904284595170213645e-02 9.803908694309053651e-01
4.438041138818309478e-07 4.213446495326955699e-04 1.416884903314191702e-02 9.854098063173253319e-01
2.639725848757853256e-07 2.974882898383324203e-04 1.000384524289105181e-02 9.896986664672706713e-01
1.403363054996546123e-07 1.949019165283782939e-04 6.554102050713883632e-03 9.932509960327577936e-01
6.274439687304030284e-08 1.137400622263085026e-04 3.824816032413358435e-03 9.960614439053603331e-01
2.069856017267105207e-08 5.412561849538199965e-05 1.820119747899529017e-03 9.981257546336050890e-01
3.432846509467721016e-09 1.615287227407780080e-05 5.431838495101870556e-04 9.994406632782156796e-01
3.285714490732716521e-06 2.269961382894586377e-02 9.770800345450159075e-01 2.203516260382287761e-04
7.636532821455277681e-06 2.267826458817495672e-02 9.761610798408864031e-01 1.160655570938640135e-03
1.196513087452600236e-05 2.263988937355571052e-02 9.745092607258837303e-01 2.850849900560559202e-03
1.624938932063189507e-05 2.258453736651855337e-02 9.721266941608515122e-01 5.288768472629934436e-03
2.047287116234346879e-05 2.251229077514588228e-02 9.690169187027272146e-01 8.470790522126903088e-03
2.461981992190973785e-05 2.242325801500372195e-02 9.651846009808987548e-01 1.239214100409752328e-02
2.867492759368338293e-05 2.231757291636810026e-02 9.606355015731273816e-01 1.704692551050451810e-02
3.262336785886540101e-05 2.219539440552270593e-02 9.553764612873745232e-01 2.242814430710277085e-02
3.645086125519195886e-05 2.205690623450062837e-02 9.494153895288007794e-01 2.852770423669859223e-02
4.014374410305128900e-05 2.190231669431502715e-02 9.427612519561031634e-01 3.533643134958180942e-02
4.368903569021675417e-05 2.173185829762502852e-02 9.354240568222405017e-01 4.284408488013446981e-02
4.707450210207707564e-05 2.154578742724949647e-02 9.274148398450599018e-01 5.103937272769060174e-02
5.028871597550719759e-05 2.134438394969456754e-02 9.187456475720128246e-01 5.990996847829260785e-02
5.332111171611873015e-05 2.112795079377283169e-02 9.094295192423338392e-01 6.944252996389332910e-02
5.616203582154837308e-05 2.089681349473382355e-02 8.994804671645556526e-01 7.962271934071052382e-02
5.880279200901746900e-05 2.065131970449085586e-02 8.889134556348108340e-01 9.043522466069831012e-02
6.123568088677712820e-05 2.039183866863825134e-02 8.777443784256090398e-01 1.018637829057527089e-01
6.345403394585114097e-05 2.011876067102119636e-02 8.659900348779244750e-01 1.138912044510543287e-01
6.545224168416638260e-05 1.983249644667872680e-02 8.536681046320059307e-01 1.264993989213153425e-01
6.722577571089175495e-05 1.953347656403858768e-02 8.407971210346076862e-01 1.396694024013537261e-01
6.877120471498177870e-05 1.922215077728711696e-02 8.273964432624625331e-01 1.533814059602503499e-01
7.008620421849869888e-05 1.889898734988648688e-02 8.134862272038196895e-01 1.676147854462938236e-01
7.116956007223935500e-05 1.856447235025465714e-02 7.990873951417790666e-01 1.823481325079662763e-01
7.202116568830109911e-05 1.821910892066780363e-02 7.842216042849787794e-01 1.975592867943534170e-01
7.264201304129906558e-05 1.786341652048312190e-02 7.689112141929435040e-01 2.132253692865733741e-01
7.303417750681682758e-05 1.749793014482003972e-02 7.531792531450703931e-01 2.293228167101095671e-01
7.320079664207286942e-05 1.712319951987378852e-02 7.370493835038268715e-01 2.458274169762993400e-01
7.314604304954004156e-05 1.673978827607514042e-02 7.205458661242450935e-01 2.627143455996797661e-01
7.287509149914628195e-05 1.634827310033415415e-02 7.036935238632451295e-01 2.799582030364207164e-01
7.239408051848087854e-05 1.594924286864818352e-02 6.865177042436624300e-01 2.975330528876893865e-01
7.171006869296585567e-05 1.554329776037588484e-02 6.690442413291369794e-01 3.154124609104871357e-01
7.083098594900544699e-05 1.513104835550926897e-02 6.512994168672064932e-01 3.335695347772842378e-01
6.976558012252191340e-05 1.471311471630354362e-02 6.333099207590431323e-01 3.519769645246533241e-01
6.852335914285288896e-05 1.429012545464414252e-02 6.151028109152935075e-01 3.706070636300623500e-01
6.711452918755305254e-05 1.386271678655448536e-02 5.967054725584002295e-01 3.894318106550452852e-01
6.554992918705572708e-05 1.343153157526616459e-02 5.781455770326212606e-01 4.084228913921125748e-01
6.384096207927461672e-05 1.299721836429207356e-02 5.594510401836766400e-01 4.275517414520312864e-01
6.199952323295433287e-05 1.256043040195431448e-02 5.406499803706877882e-01 4.467895892273578973e-01
6.003792647472850681e-05 1.212182465883776539e-02 5.217706761734688392e-01 4.661074991676933954e-01
5.796882816844447822e-05 1.168206083964257180e-02 5.028415238588611613e-01 4.854764153014962669e-01
5.580514980614336627e-05 1.124180039092648187e-02 4.838909946700486464e-01 5.048672049390248162e-01
5.355999957818985272e-05 1.080170550622638892e-02 4.649475920031028164e-01 5.242507024906708502e-01
5.124659339531692308e-05 1.036243813005555126e-02 4.460398085351683917e-01 5.435977533347760016e-01
4.887817583778583501e-05 9.924658962277121965e-03 4.271960833687717396e-01 5.628792576689510829e-01
4.646794150643198833e-05 9.489026464348460088e-03 4.084447592567109209e-01 5.820662142789406746e-01
4.402895724709020075e-05 9.056195868932248594e-03 3.898140399718673654e-01 6.011297641592003860e-01
4.157408571377469288e-05 8.626818194364949122e-03 3.713319478860567791e-01 6.200412339195782163e-01
3.911591072708439138e-05 8.201539265463964057e-03 3.530262818217261844e-01 6.387721789128097960e-01
3.666666487264985344e-05 7.780998742144551450e-03 3.349245752398922749e-01 6.572944260179631737e-01
3.423815977012121192e-05 7.365829157312098197e-03 3.170540548272106074e-01 6.755801160154772944e-01
3.184171942629870824e-05 6.956654965472042207e-03 2.994415995444654199e-01 6.936017454900624823e-01
2.948811706662147195e-05 6.554091603492295803e-03 2.821137001980749681e-01 7.113322081984327916e-01
2.718751581749810221e-05 6.158744564926488252e-03 2.650964195954228497e-01 7.287448358396506620e-01
2.494941358798624090e-05 5.771208489296908439e-03 2.484153533439451556e-01 7.458134381667579360e-01
2.278259247328095946e-05 5.392066267699280324e-03 2.320955913529382242e-01 7.625123423793624955e-01
2.069507297448968910e-05 5.021888166080512583e-03 2.161616800959939577e-01 7.788164317379254742e-01
1.869407329943852431e-05 4.661230967506702072e-03 2.006375856908254596e-01 7.947011833416678384e-01
1.678597397794336074e-05 4.310637134708916740e-03 1.855466578520205134e-01 8.101427050132705698e-01
1.497628799228185248e-05 3.970633994170524872e-03 1.709115947709502481e-01 8.251177712348791715e-01
1.326963658970872139e-05 3.641732942981090737e-03 1.567544089756395254e-01 8.396038580813793839e-01
1.166973090900894853e-05 3.324428679649993335e-03 1.430963942220347951e-01 8.535791770983152116e-01
1.017935951739518736e-05 3.019198460038619025e-03 1.299580934663759901e-01 8.670227080735853908e-01
8.800381917902009619e-06 2.726501379529788771e-03 1.173592679669691607e-01 8.799142306535010505e-01
7.533728050854615027e-06 2.446777682514778007e-03 1.053188675618300096e-01 8.922343547556552679e-01
6.379403776341108216e-06 2.180448100239207321e-03 9.385500216698033915e-02 9.039645497327803980e-01
5.336502288058201648e-06 1.927913218006116480e-03 8.298491453837392173e-02 9.150871722436200173e-01
4.403221372665598978e-06 1.689552872690347485e-03 7.272495433859615943e-02 9.255854927887134931e-01
3.576886393092528279e-06 1.465725581480059603e-03 6.309055354764581125e-02 9.354437208708741291e-01
2.853978839305685416e-06 1.256768002714903076e-03 5.409620325530850593e-02 9.446470287419765910e-01
2.230170256082564477e-06 1.062994429654740003e-03 4.575543187099490039e-02 9.531815736993503041e-01
1.700361324542408082e-06 8.846963179839351099e-04 3.808078478565701808e-02 9.610345188963590468e-01
1.258725842768281171e-06 7.221418478461361090e-04 3.108380552008116471e-02 9.681940526320726992e-01
8.987593209960800451e-07 5.755755212544233501e-04 2.477501839583629017e-02 9.746494060829092865e-01
6.133318787356746209e-07 4.452177959051173417e-04 1.916391277318957309e-02 9.803908694309053651e-01
3.947451050022565908e-07 3.312647570141713516e-04 1.425892892566049674e-02 9.854098063173253319e-01
2.347925187603244629e-07 2.338878306800129536e-04 1.006744570204937128e-02 9.896986664672706713e-01
1.248232450248087686e-07 1.532335490481706586e-04 6.595770418194091267e-03 9.932509960327577936e-01
5.580850370068086488e-08 8.942340698514517072e-05 3.849132687654521767e-03 9.960614439053603331e-01
1.841049925673314289e-08 4.255402288599885452e-05 1.831691343508912162e-03 9.981257546336050890e-01
3.053372678283193380e-09 1.269952594606937879e-05 5.466371958382509888e-04 9.994406632782156796e-01
2.872361849317125546e-06 1.725365276972451456e-02 9.825259956042372567e-01 2.203516260382287761e-04
6.675834312224345625e-06 1.723742551625956354e-02 9.816019189128017963e-01 1.160655570938640135e-03
1.045988187440193969e-05 1.720825706286682744e-02 9.799408930365726134e-01 2.850849900560559202e-03
1.420516788385828962e-05 1.716618479164999655e-02 9.775450467357200690e-01 5.288768472629934436e-03
1.789732316625796316e-05 1.711127118780048084e-02 9.744179382900726161e-01 8.470790522126903088e-03
2.152257345554735559e-05 1.704359865644383687e-02 9.705642603394586398e-01 1.239214100409752328e-02
2.506753653865393517e-05 1.696326892006444487e-02 9.659898055694310370e-01 1.704692551050451810e-02
2.851925129171736689e-05 1.687040277626422613e-02 9.607014529166330030e-01 2.242814430710277085e-02
3.186523465123622043e-05 1.676513989234318380e-02 9.547071558709582240e-01 2.852770423669859223e-02
3.509354186907464614e-05 1.664763858733014912e-02 9.480159300630880415e-01 3.533643134958180942e-02
3.819282524515646101e-05 1.651807559078155574e-02 9.406378395290839745e-01 4.284408488013446981e-02
4.115238992766287999e-05 1.637664577562208956e-02 9.325839814966873087e-01 5.103937272769060174e-02
4.396224614968894637e-05 1.622356186439194436e-02 9.238664696573154478e-01 5.990996847829260785e-02
4.661315749999983391e-05 1.605905410896191210e-02 9.144984159271447588e-01 6.944252996389332910e-02
4.909668491550018226e-05 1.588336994403283242e-02 9.044939107152566438e-01 7.962271934071052382e-02
5.140522613161262801e-05 1.569677361486643274e-02 8.938680017244352571e-01 9.043522466069831012e-02
5.353205036293725850e-05 1.549954577977352699e-02 8.826366713144737641e-01 1.018637829057527089e-01
5.547132801873235240e-05 1.529198308793905392e-02 8.708168124610066174e-01 1.138912044510543287e-01
5.721815528894566322e-05 1.507439773320939924e-02 8.584262033454752583e-01 1.264993989213153425e-01
5.876857346776184055e-05 1.484711698450613682e-02 8.454834806141401371e-01 1.396694024013537261e-01
6.011958291325582309e-05 1.461048269357295704e-02 8.320081113461766931e-01 1.533814059602503499e-01
6.126915157371805342e-05 1.436485078078963973e-02 8.180203637729165367e-01 1.676147854462938236e-01
6.221621804352113385e-05 1.411059069982950609e-02 8.035412767922042176e-01 1.823481325079662763e-01
6.296068914383710934e-05 1.384808488196165310e-02 7.885926283236849299e-01 1.975592867943534170e-01
6.350343205592842006e-05 1.357772816083585576e-02 7.731969025525907702e-01 2.132253692865733741e-01
6.384626106696641014e-05 1.329992717861316898e-02 7.573772561112772639e-01 2.293228167101095671e-01
6.399191902015300597e-05 1.301509977433540355e-02 7.411574832493652565e-01 2.458274169762993400e-01
6.394405359217745859e-05 1.272367435545562753e-02 7.245619800448646064e-01 2.627143455996797661e-01
6.370718855154187087e-05 1.242608925347044035e-02 7.076157077101088433e-01 2.799582030364207164e-01
6.328669018083352236e-05 1.212279206462785197e-02 6.903441550476827615e-01 2.975330528876893865e-01
6.268872907446454445e-05 1.181423897669964251e-02 6.727733001128132218e-01 3.154124609104871357e-01
6.192023755054586079e-05 1.150089408283072601e-02 6.549295711398850361e-01 3.335695347772842378e-01
6.098886294125987134e-05 1.118322868349930221e-02 6.368398067918473737e-01 3.519769645246533241e-01
5.990291705019526583e-05 1.086172057763512555e-02 6.185312157923025245e-01 3.706070636300623500e-01
5.867132208745825449e-05 1.053685334396492479e-02 6.000313360009897901e-01 3.894318106550452852e-01
5.730355341384233699e-05 1.020911561366394382e-02 5.813679929942234814e-01 4.084228913921125748e-01
5.580957944380526847e-05 9.879000335407728262e-03 5.625692582125609853e-01 4.275517414520312864e-01
5.419979907337466236e-05 9.547004033930495126e-03 5.436634067387116076e-01 4.467895892273578973e-01
5.248497701322191346e-05 9.213626063205249128e-03 5.246788747691013555e-01 4.661074991676933954e-01
5.067617741903332289e-05 8.879367855367081841e-03 5.056442168431366513e-01 4.854764153014962669e-01
4.878469622077474978e-05 8.544732166512192251e-03 4.865880628944629360e-01 5.048672049390248162e-01
4.682199255953204656e-05 8.210222320504723115e-03 4.675390751888243712e-01 5.242507024906708502e-01
4.479961974521708904e-05 7.876341451930057858e-03 4.485259052132938851e-01 5.435977533347760016e-01
4.272915615055823316e-05 7.543591749332279051e-03 4.295771505817166380e-01 5.628792576689510829e-01
4.062213645641819153e-05 7.212473699875210364e-03 4.107213120211841706e-01 5.820662142789406746e-01
3.848998366061757634e-05 6.883485336562022994e-03 3.919867505042375355e-01 6.011297641592003860e-01
3.634394225709390434e-05 6.557121489146777726e-03 3.734016445912750060e-01 6.200412339195782163e-01
3.419501298444115939e-05 6.233873039863446763e-03 3.549939480473267572e-01 6.387721789128097960e-01
3.205388953268712625e-05 5.914226185091853161e-03 3.367913477969449731e-01 6.572944260179631737e-01
2.993089758464975700e-05 5.598661704073526479e-03 3.188212222804492346e-01 6.755801160154772944e-01
2.783593655344185187e-05 5.287654235772931699e-03 3.011106002741645860e-01 6.936017454900624823e-01
2.577842436074610709e-05 4.981671564977085964e-03 2.836861202365900669e-01 7.113322081984327916e-01
2.376724558148471473e-05 4.681173918702041803e-03 2.665739902416472962e-01 7.287448358396506620e-01
2.181070325954733691e-05 4.386613273968609228e-03 2.497999485592734548e-01 7.458134381667579360e-01
1.991647467647092730e-05 4.098432677986596495e-03 2.333892249426509080e-01 7.625123423793624955e-01
1.809157133050293736e-05 3.817065581770084925e-03 2.173665026803043854e-01 7.788164317379254742e-01
1.634230335748705285e-05 3.542935188187823492e-03 2.017558814701442826e-01 7.947011833416678384e-01
1.467424859763834016e-05 3.276453815426072502e-03 1.865808411713033577e-01 8.101427050132705698e-01
1.309222648369051504e-05 3.018022276825016448e-03 1.718642064882958120e-01 8.251177712348791715e-01
1.160027689626867945e-05 2.768029278019668027e-03 1.576281126406008926e-01 8.396038580813793839e-01
1.020164410187668214e-05 2.526850832292648619e-03 1.438939720693920843e-01 8.535791770983152116e-01
8.898765857689859587e-06 2.294849695018474911e-03 1.306824422313961342e-01 8.670227080735853908e-01
7.693267735738360371e-06 2.072374818050670697e-03 1.180133945284482788e-01 8.799142306535010505e-01
6.585962687092578994e-06 1.859760824873046836e-03 1.059058844194716853e-01 8.922343547556552679e-01
5.576855834624129880e-06 1.657327507305961234e-03 9.437812275991369626e-02 9.039645497327803980e-01
4.665154450955868605e-06 1.465379344525397087e-03 8.344744841185464113e-02 9.150871722436200173e-01
3.849283046538233799e-06 1.284205045123609779e-03 7.313030216616289714e-02 9.255854927887134931e-01
3.126903461587553969e-06 1.114077112902789324e-03 6.344220201622308153e-02 9.354437208708741291e-01
2.494939825082592462e-06 9.552514370659848097e-04 5.439771982095742420e-02 9.446470287419765910e-01
1.949608214323227222e-06 8.079669074382289651e-04 4.601045939321146694e-02 9.531815736993503041e-01
1.486450819888736488e-06 6.724450553288185972e-04 3.829303604831213459e-02 9.610345188963590468e-01
1.100374393366994865e-06 5.488897206408216434e-04 3.125705764728647917e-02 9.681940526320726992e-01
7.856927291243782546e-07 4.374867458675213427e-04 2.491310717122313667e-02 9.746494060829092865e-01
5.361729068119630530e-07 3.384036977602811191e-04 1.927072687133429829e-02 9.803908694309053651e-01
3.450849984108982126e-07 2.517896178957368392e-04 1.433840406477898677e-02 9.854098063173253319e-01
2.052549225729706748e-07 1.777748048061855712e-04 1.012355872792314315e-02 9.896986664672706713e-01
1.091201100790928155e-07 1.164706354861433368e-04 6.632533331756007566e-03 9.932509960327577936e-01
4.878762818541846392e-08 6.796945645137775216e-05 3.870586638188344697e-03 9.960614439053603331e-01
1.609440377156109517e-08 3.234470596558125521e-05 1.841900660429329761e-03 9.981257546336050890e-01
2.669249326922527237e-09 9.652728573450453098e-06 5.496839932108699145e-04 9.994406632782156796e-01
2.454635640310771599e-06 1.254266530130504487e-02 9.872369830726567264e-01 2.203516260382287761e-04
5.704970923315669794e-06 1.253086878426107331e-02 9.863084756448002866e-01 1.160655570938640135e-03
8.938706259607108757e-06 1.250966457010743715e-02 9.846394855293320036e-01 2.850849900560559202e-03
1.213931711723790373e-05 1.247907983402973819e-02 9.822321516933403274e-01 5.288768472629934436e-03
1.529452402401900124e-05 1.243916000008110645e-02 9.790900494777919905e-01 8.470790522126903088e-03
1.839255589881647686e-05 1.238996497325256518e-02 9.752178940226499115e-01 1.239214100409752328e-02
2.142197669740008130e-05 1.233156870142565475e-02 9.706215057880698271e-01 1.704692551050451810e-02
2.437171022594917250e-05 1.226405899927413001e-02 9.653077966936230991e-01 2.242814430710277085e-02
2.723108882691281603e-05 1.218753739893285726e-02 9.592847583643685505e-01 2.852770423669859223e-02
2.998990487115968793e-05 1.210211899154317594e-02 9.525614496588750146e-01 3.533643134958180942e-02
3.263846094920457524e-05 1.200793225190999181e-02 9.451479828679555384e-01 4.284408488013446981e-02
3.516761755641003250e-05 1.190511884428863132e-02 9.370555084280207669e-01 5.103937272769060174e-02
3.756883773289088665e-05 1.179383340883904951e-02 9.282961981128683426e-01 5.990996847829260785e-02
3.983422831427757072e-05 1.167424332879241078e-02 9.188832267073142601e-01 6.944252996389332910e-02
4.195657752638166704e-05 1.154652847856019182e-02 9.088307521807292844e-01 7.962271934071052382e-02
4.392938869832477381e-05 1.141088095311015849e-02 8.981538943861915314e-01 9.043522466069831012e-02
4.574690989960626837e-05 1.126750477899296499e-02 8.868687123152543261e-01 1.018637829057527089e-01
4.740415933407590363e-05 1.111661560743809618e-02 8.749921799415075752e-01 1.138912044510543287e-01
4.889694635043031898e-05 1.095844038997761949e-02 8.625421606887070380e-01 1.264993989213153425e-01
5.022188795554622173e-05 1.079321703707591951e-02 8.495373805615703544e-01 1.396694024013537261e-01
5.137642074398804815e-05 1.062119406028366742e-02 8.359973999794659827e-01 1.533814059602503499e-01
5.235880818435380659e-05 1.044263019844660079e-02 8.219425843552595756e-01 1.676147854462938236e-01
5.316814323072848939e-05 1.025779402853349564e-02 8.073940734635002281e-01 1.823481325079662763e-01
5.380434625523650068e-05 1.006696356166913997e-02 7.923737496439774430e-01 1.975592867943534170e-01
5.426815832538431350e-05 9.870425824976603035e-03 7.769042048884500229e-01 2.132253692865733741e-01
5.456112987742828523e-05 9.668476429860350940e-03 7.610087068600300819e-01 2.293228167101095671e-01
5.468560486419624843e-05 9.461419127376358151e-03 7.447111638963243019e-01 2.458274169762993400e-01
5.464470048250233235e-05 9.249565351362232235e-03 7.280360890489580017e-01 2.627143455996797661e-01
5.444228261136050675e-05 9.033233750009639351e-03 7.110085632135696443e-01 2.799582030364207164e-01
5.408293711744973557e-05 8.812749706587075238e-03 6.936541974057235382e-01 2.975330528876893865e-01
5.357193720859009206e-05 8.588444850031740074e-03 6.759990942394811242e-01 3.154124609104871357e-01
5.291520703918751545e-05 8.360656556148482466e-03 6.580698086665672797e-01 3.335695347772842378e-01
5.211928179356520091e-05 8.129727440163714292e-03 6.398933080351829616e-01 3.519769645246533241e-01
5.119126449369403470e-05 7.896004841399739682e-03 6.214969315285379103e-01 3.706070636300623500e-01
5.013877979693474754e-05 7.659840300843101524e-03 6.029083490441116133e-01 3.894318106550452852e-01
4.896992506689562834e-05 7.421589032393594021e-03 5.841555195754938312e-01 4.084228913921125748e-01
4.769321901629083356e-05 7.181609388588527931e-03 5.652666491593801856e-01 4.275517414520312864e-01
4.631754823467567841e-05 6.940262321606494034e-03 5.462701484510356087e-01 4.467895892273578973e-01
4.485211192600071134e-05 6.697910840361143148e-03 5.271945899919454614e-01 4.661074991676933954e-01
4.330636519108619465e-05 6.454919464501107651e-03 5.080686652340026255e-01 4.854764153014962669e-01
4.168996119820938471e-05 6.211653676137518509e-03 4.889211413848376653e-01 5.048672049390248162e-01
4.001269259105247084e-05 5.968479370124679662e-03 4.697808181392044147e-01 5.242507024906708502e-01
3.828443248719637989e-05 5.725762303719572621e-03 4.506764843615044258e-01 5.435977533347760016e-01
3.651507542216510070e-05 5.483867546447251939e-03 4.316368747846016651e-01 5.628792576689510829e-01
3.471447859370407581e-05 5.243158931002578349e-03 4.126906267900566916e-01 5.820662142789406746e-01
3.289240375852803847e-05 5.003998506011297920e-03 3.938662373347882606e-01 6.011297641592003860e-01
